========== REACTION WHEEL SPEEDS AND CONTROL SIGNALS ==========
X [rad/s]	Y [rad/s]	Z [rad/s]	X [%]	Y [%]	Z [%]	X [Brake]	Y [Brake]	Z [Brake]
30.034036,	-12.472413,	6.283229,	6.320765,	-4.279510,	3.850526,	0,	0,	0,
30.238725,	-11.965218,	6.664973,	6.078901,	-4.724807,	3.840195,	0,	0,	0,
29.409041,	-13.416592,	6.847488,	6.266269,	-4.239548,	3.988490,	0,	0,	0,
29.659631,	-12.360087,	7.536179,	6.120429,	-4.811741,	4.120541,	0,	0,	0,
29.233651,	-13.988533,	8.456888,	6.198165,	-4.728189,	3.474756,	0,	0,	0,
29.289843,	-14.612153,	6.460252,	6.100377,	-4.479504,	3.692823,	0,	0,	0,
28.938869,	-14.000489,	6.149445,	6.263154,	-4.448307,	3.938931,	0,	0,	0,
29.372668,	-13.520630,	6.933776,	6.036891,	-4.948596,	4.052241,	0,	0,	0,
28.738090,	-15.203816,	7.836819,	6.079268,	-4.599995,	3.921819,	0,	0,	0,
28.533615,	-14.819131,	7.852599,	6.136955,	-4.711787,	3.782108,	0,	0,	0,
28.640547,	-15.033121,	7.313471,	6.306781,	-4.556032,	4.060120,	0,	0,	0,
29.369580,	-14.546838,	8.089607,	6.338173,	-3.984575,	3.606560,	0,	0,	0,
29.918787,	-12.019780,	6.762954,	5.998732,	-4.820066,	3.332777,	0,	0,	0,
28.907436,	-13.822357,	4.913182,	6.217222,	-4.423031,	3.557883,	0,	0,	0,
29.174022,	-13.317339,	4.715818,	6.167548,	-4.775840,	3.944408,	0,	0,	0,
29.134832,	-14.406979,	6.117564,	6.202503,	-4.017781,	3.415322,	0,	0,	0,
29.249125,	-12.068387,	4.860038,	6.277551,	-4.744168,	3.874273,	0,	0,	0,
29.610466,	-13.552869,	5.926562,	6.129660,	-4.850317,	3.650731,	0,	0,	0,
29.241152,	-14.836922,	5.672386,	6.341232,	-4.108924,	3.786350,	0,	0,	0,
29.855748,	-12.677345,	6.056156,	6.372169,	-4.719234,	3.458987,	0,	0,	0,
30.336299,	-13.810837,	4.995536,	6.242220,	-4.665232,	3.964585,	0,	0,	0,
30.107065,	-14.261221,	6.360204,	6.009459,	-4.834777,	3.555439,	0,	0,	0,
29.059557,	-15.189838,	5.551768,	6.203795,	-4.355649,	3.622838,	0,	0,	0,
29.210214,	-13.851932,	5.343908,	6.159913,	-4.776333,	3.899650,	0,	0,	0,
29.126013,	-14.721292,	6.308904,	6.429330,	-3.775634,	3.702780,	0,	0,	0,
30.134247,	-11.301648,	6.100087,	6.202618,	-4.513275,	3.789576,	0,	0,	0,
29.833567,	-12.198607,	6.318734,	6.059649,	-3.984893,	3.395802,	0,	0,	0,
29.096732,	-10.648886,	4.900978,	6.231578,	-4.334692,	3.791876,	0,	0,	0,
29.340979,	-11.116262,	5.627086,	6.108974,	-4.654941,	3.531454,	0,	0,	0,
29.002493,	-12.646304,	5.029244,	6.076481,	-4.441063,	3.550685,	0,	0,	0,
28.677175,	-12.700908,	4.755387,	6.123988,	-4.758676,	3.842653,	0,	0,	0,
28.673539,	-13.979412,	5.741305,	5.889765,	-5.025051,	3.175458,	0,	0,	0,
27.752115,	-15.771973,	3.698741,	5.926710,	-4.676425,	3.340852,	0,	0,	0,
27.358703,	-15.451105,	3.154360,	6.342049,	-4.223642,	3.998558,	0,	0,	0,
28.758983,	-13.486486,	5.417686,	6.282698,	-4.319438,	3.597349,	0,	0,	0,
29.344262,	-12.714485,	5.165516,	6.138311,	-4.600774,	3.937221,	0,	0,	0,
29.119558,	-13.367596,	6.352125,	6.099134,	-4.616191,	3.356289,	0,	0,	0,
28.834490,	-13.809741,	4.765404,	6.165868,	-4.572174,	3.514925,	0,	0,	0,
28.929838,	-13.895337,	4.460864,	6.008650,	-5.042480,	3.636269,	0,	0,	0,
28.368489,	-15.791254,	4.759174,	6.128633,	-5.031228,	3.674327,	0,	0,	0,
28.511397,	-16.854932,	5.082857,	6.186292,	-4.498940,	3.675954,	0,	0,	0,
28.821208,	-15.387298,	5.278380,	6.497969,	-4.124922,	3.461526,	0,	0,	0,
30.225538,	-13.061734,	4.551024,	6.184025,	-4.793966,	3.533784,	0,	0,	0,
29.813936,	-14.328762,	4.409613,	6.075640,	-4.673850,	3.307321,	0,	0,	0,
29.148025,	-14.597684,	3.438137,	5.856118,	-4.990997,	3.289772,	0,	0,	0,
27.897312,	-15.999593,	2.801596,	5.936687,	-4.566636,	3.476377,	0,	0,	0,
27.482708,	-15.153199,	3.162053,	6.025053,	-4.768217,	3.323276,	0,	0,	0,
27.587265,	-15.449807,	2.771774,	6.116579,	-4.019896,	3.236826,	0,	0,	0,
28.007591,	-12.686043,	2.204416,	6.260406,	-4.138085,	3.670413,	0,	0,	0,
28.817708,	-11.534974,	3.574671,	6.020434,	-4.648293,	3.328823,	0,	0,	0,
28.349221,	-12.864881,	3.034649,	6.037832,	-4.822357,	3.284398,	0,	0,	0,
28.143755,	-14.325168,	2.544735,	6.139345,	-4.404195,	3.075228,	0,	0,	0,
28.422120,	-13.537216,	1.437493,	6.074177,	-4.111480,	3.502235,	0,	0,	0,
28.329000,	-11.927916,	2.466455,	6.148053,	-3.988724,	3.661394,	0,	0,	0,
28.564544,	-10.505750,	3.692391,	6.023256,	-4.592370,	3.532139,	0,	0,	0,
28.212364,	-12.043978,	3.901430,	5.863129,	-4.730914,	3.678007,	0,	0,	0,
27.378094,	-13.486585,	4.596097,	6.105483,	-4.411526,	3.250218,	0,	0,	0,
27.841815,	-13.075981,	3.322984,	6.182548,	-4.345427,	3.452297,	0,	0,	0,
28.415254,	-12.576618,	3.372204,	6.108202,	-4.831081,	3.584069,	0,	0,	0,
28.458532,	-14.190967,	3.918157,	6.338364,	-4.292800,	3.173671,	0,	0,	0,
29.387182,	-13.021587,	2.626405,	6.205069,	-4.514017,	3.620162,	0,	0,	0,
29.406652,	-13.206533,	3.624022,	6.137256,	-4.454967,	3.280319,	0,	0,	0,
29.151872,	-13.082840,	2.873115,	6.363384,	-4.165712,	3.085158,	0,	0,	0,
29.890525,	-11.875265,	1.668351,	6.069144,	-4.802595,	3.460374,	0,	0,	0,
29.167280,	-13.669340,	2.437051,	6.096234,	-4.734410,	3.172700,	0,	0,	0,
28.850994,	-14.450054,	1.757136,	6.005019,	-4.745180,	3.415471,	0,	0,	0,
28.308168,	-14.948520,	2.312692,	5.983675,	-5.239272,	3.538543,	0,	0,	0,
27.907205,	-17.179047,	3.120367,	6.055021,	-4.872716,	3.059756,	0,	0,	0,
27.952936,	-17.043723,	1.713128,	6.102542,	-4.818258,	3.077855,	0,	0,	0,
28.166172,	-16.750906,	0.961869,	6.112212,	-4.529245,	3.408576,	0,	0,	0,
28.328725,	-15.445460,	1.820933,	5.950903,	-4.959219,	3.539678,	0,	0,	0,
27.790590,	-16.370246,	2.837471,	6.100337,	-4.670334,	3.381040,	0,	0,	0,
28.062654,	-15.776785,	2.808826,	6.173446,	-4.676996,	3.234657,	0,	0,	0,
28.508575,	-15.456155,	2.217551,	6.198869,	-4.871161,	3.149210,	0,	0,	0,
28.868921,	-16.030877,	1.536681,	6.020542,	-4.928004,	3.308769,	0,	0,	0,
28.379568,	-16.589809,	1.765080,	5.921426,	-4.511830,	3.153330,	0,	0,	0,
27.704606,	-15.282973,	1.288459,	5.920584,	-4.848268,	3.272124,	0,	0,	0,
27.306898,	-15.839831,	1.476207,	5.932981,	-5.060073,	3.447883,	0,	0,	0,
27.123162,	-16.996532,	2.275751,	5.906123,	-4.173036,	3.286793,	0,	0,	0,
26.910386,	-14.190903,	2.110688,	6.093763,	-4.329331,	3.451986,	0,	0,	0,
27.522523,	-13.164930,	2.662600,	6.173226,	-3.894793,	3.105829,	0,	0,	0,
28.192097,	-10.859904,	1.626471,	6.063127,	-4.784031,	3.574796,	0,	0,	0,
28.151220,	-13.003172,	2.861674,	6.342542,	-4.412787,	3.428746,	0,	0,	0,
29.224010,	-12.798458,	3.010213,	6.276672,	-4.348135,	3.234532,	0,	0,	0,
29.592343,	-12.425085,	2.334739,	6.126848,	-4.815337,	3.446431,	0,	0,	0,
29.219525,	-14.040629,	2.771717,	6.077529,	-3.884313,	3.262503,	0,	0,	0,
28.808105,	-11.330469,	2.305159,	5.980898,	-4.631931,	3.347467,	0,	0,	0,
28.188434,	-12.681163,	2.366011,	5.833689,	-4.958160,	3.369684,	0,	0,	0,
27.248562,	-14.750829,	2.488768,	5.878179,	-4.533307,	3.319329,	0,	0,	0,
26.873982,	-14.292693,	2.362859,	6.181231,	-4.167311,	3.075991,	0,	0,	0,
27.844550,	-12.588495,	1.334212,	5.949732,	-4.846969,	3.266247,	0,	0,	0,
27.503075,	-14.260266,	1.479875,	6.132255,	-4.566900,	3.309161,	0,	0,	0,
28.019923,	-14.137892,	1.733425,	6.098162,	-4.557338,	3.189065,	0,	0,	0,
28.188124,	-14.028854,	1.410219,	6.087461,	-4.313771,	3.523693,	0,	0,	0,
28.244406,	-13.009166,	2.534737,	6.150773,	-4.537611,	3.205997,	0,	0,	0,
28.525787,	-13.291878,	1.944908,	6.135138,	-4.366759,	3.620507,	0,	0,	0,
28.628842,	-12.786501,	3.227159,	6.042153,	-4.934419,	3.131948,	0,	0,	0,
28.324106,	-14.719197,	2.058873,	6.243370,	-4.723140,	3.541716,	0,	0,	0,
28.935793,	-15.019284,	2.984505,	5.973122,	-4.914618,	3.398230,	0,	0,	0,
28.232524,	-15.946166,	2.962212,	6.108017,	-4.588991,	3.221575,	0,	0,	0,
28.351035,	-15.209719,	2.255835,	5.952020,	-4.423929,	3.391509,	0,	0,	0,
27.808011,	-14.131542,	2.510050,	5.965378,	-5.122743,	3.213425,	0,	0,	0,
27.543135,	-16.244298,	1.959634,	5.998405,	-4.377855,	3.170605,	0,	0,	0,
27.517984,	-14.555243,	1.469947,	5.961344,	-4.384530,	3.276450,	0,	0,	0,
27.357830,	-13.594472,	1.599236,	6.141748,	-4.304163,	3.355463,	0,	0,	0,
27.972312,	-12.717635,	1.984900,	6.049335,	-4.445625,	2.995505,	0,	0,	0,
27.968662,	-12.760495,	0.797461,	5.845980,	-4.590798,	3.357130,	0,	0,	0,
27.168383,	-13.355329,	1.522944,	5.936862,	-4.516602,	3.252911,	0,	0,	0,
27.057459,	-13.411694,	1.537816,	6.128927,	-3.899035,	3.256613,	0,	0,	0,
27.746477,	-11.020746,	1.561035,	5.886704,	-4.870034,	3.392476,	0,	0,	0,
27.198392,	-13.434711,	2.107853,	5.874564,	-4.669456,	3.411090,	0,	0,	0,
26.830480,	-14.058016,	2.500431,	5.946840,	-4.291675,	3.196157,	0,	0,	0,
26.899174,	-12.939481,	1.886239,	6.014472,	-4.271087,	3.455130,	0,	0,	0,
27.204761,	-12.205081,	2.543790,	6.092168,	-4.008423,	3.597822,	0,	0,	0,
27.688273,	-10.745021,	3.488069,	5.943716,	-4.637734,	2.977314,	0,	0,	0,
27.388144,	-12.361844,	1.604412,	5.997543,	-4.094225,	3.510402,	0,	0,	0,
27.424036,	-11.173387,	2.596046,	5.959263,	-4.426035,	3.181839,	0,	0,	0,
27.294766,	-11.781255,	1.885911,	5.841924,	-4.405231,	3.399846,	0,	0,	0,
26.758684,	-12.054794,	2.326613,	5.996529,	-4.154081,	2.785863,	0,	0,	0,
27.052244,	-11.228896,	0.174311,	6.048011,	-4.581021,	2.977689,	0,	0,	0,
27.425841,	-12.421994,	-0.000000,	5.893190,	-4.562862,	3.214211,	0,	0,	0,
27.036491,	-13.047884,	2.201657,	5.756907,	-4.971471,	3.244205,	0,	0,	0,
26.274085,	-15.017358,	1.900240,	5.831318,	-4.868531,	3.090130,	0,	0,	0,
26.120642,	-15.764153,	1.119383,	6.006772,	-4.058228,	3.149941,	0,	0,	0,
26.719617,	-13.020176,	0.897858,	5.748378,	-4.965502,	3.166236,	0,	0,	0,
26.055449,	-14.977741,	0.832368,	6.036230,	-4.227766,	2.962586,	0,	0,	0,
26.797145,	-13.226068,	-0.000000,	5.989031,	-4.500433,	3.597178,	0,	0,	0,
27.045290,	-13.272703,	3.704760,	6.094615,	-4.152872,	-3.222252,	0,	0,	0,
27.604692,	-11.935811,	-1.859429,	6.050429,	-4.232237,	3.081933,	0,	0,	0,
27.758144,	-11.466125,	0.595959,	5.882047,	-4.646865,	-2.858792,	0,	0,	0,
27.186928,	-12.819045,	-0.000000,	5.899740,	-4.269948,	3.034126,	0,	0,	0,
26.922593,	-12.130238,	-0.000000,	5.907525,	-4.613131,	3.294794,	0,	0,	0,
26.798688,	-13.074701,	2.517935,	5.821756,	-4.523677,	-3.147075,	0,	0,	0,
26.389656,	-13.275484,	-0.466847,	6.079329,	-4.227668,	2.934019,	0,	0,	0,
27.161593,	-12.231006,	-0.000000,	5.939032,	-4.703716,	-3.052768,	0,	0,	0,
27.062007,	-13.489120,	-0.000000,	5.980040,	-4.969700,	3.108819,	0,	0,	0,
27.164767,	-15.268235,	1.788005,	5.823922,	-4.089556,	-3.088898,	0,	0,	0,
26.612068,	-12.853354,	-0.665030,	5.713787,	-5.030256,	3.323810,	0,	0,	0,
25.856840,	-15.134412,	2.243225,	5.799783,	-5.050643,	-3.242186,	0,	0,	0,
25.753061,	-16.547323,	-1.000669,	5.787602,	-4.348102,	3.105136,	0,	0,	0,
25.644613,	-14.615529,	1.188827,	5.960864,	-4.913821,	-3.487474,	0,	0,	0,
26.261277,	-15.707112,	-2.579516,	5.931962,	-4.371244,	2.981616,	0,	0,	0,
26.508177,	-14.215402,	-0.000000,	6.028414,	-4.583254,	-3.193246,	0,	0,	0,
27.031011,	-14.175864,	-0.413734,	5.979307,	-4.081573,	3.136623,	0,	0,	0,
27.143779,	-12.183717,	1.655375,	5.967409,	-4.637187,	-3.106610,	0,	0,	0,
27.162975,	-13.200370,	-0.812047,	5.830968,	-4.814646,	-3.483660,	0,	0,	0,
26.638676,	-14.490938,	-2.028084,	6.078755,	-4.250893,	-3.049309,	0,	0,	0,
27.304847,	-13.032388,	-1.033871,	5.804017,	-5.001803,	-3.303258,	0,	0,	0,
26.615793,	-15.127353,	-1.449641,	5.994661,	-4.289827,	-3.273785,	0,	0,	0,
26.961416,	-13.557077,	-1.576910,	5.977315,	-4.554832,	-3.559221,	0,	0,	0,
27.095296,	-13.679632,	-2.771584,	5.650117,	-4.912961,	-3.276671,	0,	0,	0,
25.889308,	-15.156862,	-2.360692,	5.932486,	-4.889539,	-3.005176,	0,	0,	0,
26.292877,	-15.928124,	-1.055003,	6.024725,	-4.832787,	-3.662235,	0,	0,	0,
26.890727,	-16.156051,	-2.870938,	5.985079,	-4.258895,	-3.086415,	0,	0,	0,
27.084462,	-14.036773,	-1.672012,	6.044278,	-4.838766,	-3.624332,	0,	0,	0,
27.430014,	-15.074342,	-3.082709,	5.925223,	-4.093371,	-3.199216,	0,	0,	0,
27.164656,	-12.755032,	-2.238486,	5.864294,	-4.954052,	-3.265946,	0,	0,	0,
26.770458,	-14.777868,	-2.007090,	5.937085,	-4.403079,	-3.275942,	0,	0,	0,
26.825811,	-13.797361,	-1.911112,	5.969317,	-4.675946,	-3.567862,	0,	0,	0,
26.984664,	-14.295396,	-3.000784,	5.604743,	-4.973549,	-3.107520,	0,	0,	0,
25.646571,	-15.754473,	-1.830720,	5.977505,	-4.545069,	-3.417818,	0,	0,	0,
26.327734,	-14.925320,	-2.364901,	5.764977,	-5.183957,	-3.475812,	0,	0,	0,
25.891611,	-16.948385,	-2.904660,	5.849803,	-4.884543,	-3.559225,	0,	0,	0,
25.969703,	-16.955358,	-3.547444,	5.887888,	-4.823347,	-3.360794,	0,	0,	0,
26.164815,	-16.719243,	-3.144223,	5.876956,	-4.359575,	-2.998520,	0,	0,	0,
26.235917,	-14.761021,	-1.486721,	5.936250,	-4.171536,	-3.555130,	0,	0,	0,
26.510185,	-12.878737,	-2.702826,	5.910179,	-4.343087,	-3.478359,	0,	0,	0,
26.568125,	-12.452179,	-3.112119,	5.822822,	-5.010219,	-3.355391,	0,	0,	0,
26.259111,	-14.821350,	-2.868641,	5.826925,	-4.446288,	-3.285655,	0,	0,	0,
26.094652,	-13.992360,	-2.452667,	5.830854,	-4.586596,	-3.253395,	0,	0,	0,
26.013974,	-14.058653,	-2.082981,	5.852625,	-4.821746,	-3.409448,	0,	0,	0,
26.052281,	-15.020327,	-2.479454,	5.944385,	-3.810126,	-3.207209,	0,	0,	0,
26.434810,	-11.611760,	-1.917357,	6.032877,	-4.349905,	-3.204561,	0,	0,	0,
27.005658,	-11.738605,	-1.578515,	5.861139,	-4.579953,	-3.337022,	0,	0,	0,
26.665168,	-12.715640,	-1.900413,	5.750158,	-4.811806,	-3.085150,	0,	0,	0,
26.030619,	-14.196551,	-1.099941,	5.786292,	-4.802356,	-3.391300,	0,	0,	0,
25.801654,	-15.024802,	-1.833805,	6.004550,	-4.360451,	-2.970675,	0,	0,	0,
26.524502,	-13.774343,	-0.611718,	5.960314,	-4.372618,	-3.330749,	0,	0,	0,
26.773263,	-13.091415,	-1.310863,	5.812201,	-4.753783,	-3.277373,	0,	0,	0,
26.337295,	-14.188392,	-1.509903,	5.740679,	-4.658936,	-3.080253,	0,	0,	0,
25.801831,	-14.457125,	-0.852530,	5.927186,	-4.407291,	-2.941921,	0,	0,	0,
26.220960,	-13.626475,	-0.000000,	5.963414,	-4.078610,	-3.471124,	0,	0,	0,
26.608063,	-11.851062,	-1.504375,	5.938113,	-4.482500,	-3.429239,	0,	0,	0,
26.734954,	-12.398858,	-2.219033,	5.808280,	-4.586014,	-2.877036,	0,	0,	0,
26.299519,	-13.125234,	-0.469292,	5.760426,	-4.534064,	-3.430644,	0,	0,	0,
25.857261,	-13.345781,	-1.619718,	5.780054,	-4.378182,	-3.286423,	0,	0,	0,
25.675874,	-12.862832,	-1.725894,	5.968173,	-4.316130,	-3.310128,	0,	0,	0,
26.308230,	-12.337082,	-1.880978,	5.721038,	-4.275031,	-3.026732,	0,	0,	0,
25.707757,	-11.868560,	-0.859297,	5.708872,	-4.422782,	-3.119657,	0,	0,	0,
25.309131,	-12.174699,	-0.627018,	5.615694,	-4.344910,	-3.367211,	0,	0,	0,
24.710487,	-12.047945,	-1.462913,	5.662656,	-4.746034,	-3.336297,	0,	0,	0,
24.545003,	-13.548247,	-1.830020,	5.752748,	-3.816307,	-3.049277,	0,	0,	0,
24.801906,	-10.775840,	-0.918008,	5.759995,	-4.533709,	-3.234051,	0,	0,	0,
24.980466,	-11.971564,	-1.110308,	5.906028,	-4.316290,	-3.002680,	0,	0,	0,
25.657969,	-11.816915,	-0.314569,	5.803962,	-3.965967,	-3.243167,	0,	0,	0,
25.653258,	-10.351568,	-0.793480,	5.989265,	-4.075584,	-3.364188,	0,	0,	0,
26.377801,	-9.925558,	-1.548318,	5.697832,	-4.606932,	-3.298976,	0,	0,	0,
25.657329,	-11.762109,	-1.733443,	5.744349,	-4.525167,	-3.243505,	0,	0,	0,
25.418909,	-12.514347,	-1.623901,	5.832761,	-4.496260,	-3.257149,	0,	0,	0,
25.626599,	-12.840442,	-1.613442,	5.717577,	-4.620010,	-2.983701,	0,	0,	0,
25.295877,	-13.516698,	-0.534075,	5.656842,	-4.982268,	-2.860010,	0,	0,	0,
24.864247,	-15.333677,	-0.000000,	5.894989,	-4.074646,	-3.361539,	0,	0,	0,
25.546730,	-12.833077,	-1.074267,	5.757547,	-4.320418,	-3.578383,	0,	0,	0,
25.406085,	-12.336527,	-2.553084,	5.722840,	-4.710624,	-3.398514,	0,	0,	0,
25.187680,	-13.577895,	-2.711234,	5.622632,	-4.721188,	-3.526600,	0,	0,	0,
24.666752,	-14.344724,	-3.306372,	5.685311,	-4.841785,	-3.257076,	0,	0,	0,
24.608368,	-15.266138,	-2.596276,	5.861765,	-4.557472,	-3.373434,	0,	0,	0,
25.266813,	-14.688649,	-2.638037,	5.814236,	-4.034542,	-3.145584,	0,	0,	0,
25.465016,	-12.298762,	-1.768151,	5.706178,	-4.885648,	-3.086104,	0,	0,	0,
25.156718,	-14.242776,	-1.026399,	5.713427,	-4.606343,	-3.602895,	0,	0,	0,
25.005019,	-14.282483,	-2.621319,	5.639613,	-4.796143,	-3.329033,	0,	0,	0,
24.626665,	-15.050629,	-2.478403,	5.764361,	-4.603167,	-3.524807,	0,	0,	0,
24.895207,	-14.742070,	-3.163285,	5.696281,	-4.682787,	-3.338581,	0,	0,	0,
24.784915,	-14.874271,	-2.832562,	5.716231,	-4.509419,	-3.430294,	0,	0,	0,
24.798770,	-14.271067,	-2.999275,	5.623158,	-4.685202,	-3.397771,	0,	0,	0,
24.441563,	-14.608527,	-2.969041,	5.794395,	-4.587490,	-3.414288,	0,	0,	0,
24.904924,	-14.422204,	-3.016203,	5.616283,	-4.512777,	-3.411414,	0,	0,	0,
24.476612,	-14.020092,	-3.032480,	5.744786,	-5.017517,	-3.416535,	0,	0,	0,
24.730696,	-15.766173,	-3.062093,	5.546511,	-4.686007,	-3.417955,	0,	0,	0,
24.100956,	-15.485324,	-3.084968,	5.608860,	-4.723837,	-3.421848,	0,	0,	0,
23.977690,	-15.469694,	-3.113613,	5.716776,	-4.738352,	-3.423835,	0,	0,	0,
